"REF_DATE","GEO","DGUID","Age at time of death","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-05-25","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","5","","","","0"
"2019-06-01","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-06-08","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-06-15","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-06-22","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-06-29","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-07-06","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-07-13","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-07-20","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-07-27","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-08-03","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-08-10","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-08-17","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-08-24","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-08-31","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-09-07","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","5","","","","0"
"2019-09-14","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-09-21","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-09-28","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-10-05","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-10-12","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-10-19","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-10-26","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-11-02","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-11-09","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-11-16","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-11-23","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-11-30","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-12-07","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-12-14","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","0","","","","0"
"2019-12-21","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","5","","","","0"
"2019-12-28","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","5","","","","0"
"2020-01-04","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-01-11","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-01-18","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-01-25","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-02-01","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-02-08","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-02-15","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-02-22","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-02-29","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-03-07","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-03-14","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-03-21","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-03-28","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-04-04","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-04-11","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-04-18","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-04-25","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-05-02","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-05-09","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-05-16","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-05-23","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-05-30","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-06-06","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-06-13","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-06-20","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-06-27","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-07-04","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-07-11","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-07-18","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-07-25","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-08-01","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-08-08","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-08-15","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-08-22","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-08-29","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-09-05","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-09-12","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-09-19","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-09-26","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-10-03","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-10-10","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-10-17","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-10-24","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-10-31","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-11-07","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-11-14","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-11-21","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-11-28","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-12-05","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-12-12","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-12-19","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2020-12-26","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-01-02","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-01-09","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-01-16","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-01-23","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-01-30","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-02-06","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-02-13","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-02-20","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-02-27","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-03-06","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-03-13","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-03-20","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-03-27","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-04-03","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-04-10","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-04-17","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-04-24","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-05-01","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-05-08","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-05-15","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-05-22","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-05-29","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-06-05","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-06-12","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-06-19","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2021-06-26","Nunavut, place of occurrence","2016A000262","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320523","14.3.2.1","","..","","","0"
"2019-01-05","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-01-12","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-01-19","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-01-26","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-02-02","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-02-09","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-02-16","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-02-23","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-03-02","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-03-09","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-03-16","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-03-23","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-03-30","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-04-06","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","5","","","","0"
"2019-04-13","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-04-20","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-04-27","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-05-04","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","5","","","","0"
"2019-05-11","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-05-18","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-05-25","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-06-01","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-06-08","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-06-15","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-06-22","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-06-29","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-07-06","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","5","","","","0"
"2019-07-13","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-07-20","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-07-27","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-08-03","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-08-10","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-08-17","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-08-24","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-08-31","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-09-07","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-09-14","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-09-21","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-09-28","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-10-05","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-10-12","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-10-19","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-10-26","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-11-02","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-11-09","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-11-16","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-11-23","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-11-30","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-12-07","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-12-14","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","5","","","","0"
"2019-12-21","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2019-12-28","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","0","","","","0"
"2020-01-04","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","","..","","","0"
"2020-01-11","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","","..","","","0"
"2020-01-18","Nunavut, place of occurrence","2016A000262","Age at time of death, 65 to 84 years","Males","Number of deaths","Number","223","units","0","v1161320526","14.4.2.1","","..","","","0"
