"REF_DATE","GEO","DGUID","Age at time of death","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-10-10","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2020-10-17","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2020-10-24","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2020-10-31","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2020-11-07","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2020-11-14","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2020-11-21","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2020-11-28","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2020-12-05","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2020-12-12","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2020-12-19","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2020-12-26","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-01-02","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-01-09","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-01-16","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-01-23","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-01-30","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-02-06","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-02-13","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-02-20","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-02-27","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-03-06","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-03-13","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-03-20","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-03-27","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-04-03","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-04-10","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-04-17","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-04-24","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-05-01","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-05-08","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-05-15","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-05-22","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-05-29","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-06-05","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-06-12","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-06-19","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2021-06-26","Northwest Territories","2016A000261","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320515","13.5.3.1","","..","","","0"
"2019-01-05","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-01-12","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-01-19","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-01-26","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-02-02","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-02-09","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-02-16","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-02-23","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","5","","","","0"
"2019-03-02","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-03-09","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-03-16","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-03-23","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-03-30","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-04-06","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-04-13","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-04-20","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-04-27","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","5","","","","0"
"2019-05-04","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-05-11","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-05-18","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-05-25","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-06-01","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-06-08","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-06-15","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-06-22","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","5","","","","0"
"2019-06-29","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-07-06","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-07-13","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-07-20","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-07-27","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-08-03","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-08-10","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-08-17","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-08-24","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-08-31","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-09-07","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-09-14","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-09-21","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-09-28","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-10-05","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-10-12","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-10-19","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","5","","","","0"
"2019-10-26","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-11-02","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-11-09","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-11-16","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-11-23","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-11-30","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","5","","","","0"
"2019-12-07","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-12-14","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-12-21","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2019-12-28","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","0","","","","0"
"2020-01-04","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-01-11","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-01-18","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-01-25","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-02-01","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-02-08","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-02-15","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-02-22","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-02-29","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-03-07","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-03-14","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-03-21","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-03-28","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-04-04","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-04-11","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-04-18","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-04-25","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-05-02","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-05-09","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-05-16","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-05-23","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-05-30","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-06-06","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-06-13","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-06-20","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-06-27","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-07-04","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-07-11","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-07-18","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-07-25","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-08-01","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-08-08","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-08-15","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-08-22","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-08-29","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-09-05","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-09-12","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-09-19","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-09-26","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-10-03","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-10-10","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-10-17","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-10-24","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-10-31","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-11-07","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-11-14","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-11-21","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-11-28","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-12-05","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-12-12","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-12-19","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2020-12-26","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-01-02","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-01-09","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-01-16","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-01-23","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-01-30","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-02-06","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-02-13","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-02-20","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-02-27","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-03-06","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-03-13","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-03-20","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-03-27","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-04-03","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-04-10","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-04-17","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-04-24","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-05-01","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-05-08","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-05-15","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-05-22","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-05-29","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-06-05","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-06-12","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-06-19","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2021-06-26","Nunavut","2016A000262","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320521","14.2.3.1","","..","","","0"
"2019-01-05","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-01-12","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-01-19","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-01-26","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-02-02","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-02-09","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-02-16","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-02-23","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","5","","","","0"
"2019-03-02","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-03-09","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-03-16","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-03-23","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
